Year,Region,Hour,Fuel,value
2040,DE,31,Gas,0.0
2050,DE,31,Gas,0.0
2020,FR,31,Gas,0.0
2030,FR,31,Gas,0.0
2040,FR,31,Gas,0.0
2050,FR,31,Gas,0.0
2020,NO,31,Gas,0.0
2030,NO,31,Gas,0.0
2040,NO,31,Gas,0.0
2050,NO,31,Gas,0.0
2020,DK,31,Gas,0.0
2030,DK,31,Gas,0.0
2040,DK,31,Gas,0.0
2050,DK,31,Gas,0.0
2020,UK,31,Gas,0.0
2030,UK,31,Gas,0.0
2040,UK,31,Gas,0.0
2050,UK,31,Gas,0.0
2020,DE,31,H2,10.0
2030,DE,31,H2,12.5
2040,DE,31,H2,15.625
2050,DE,31,H2,19.53125
2020,FR,31,H2,8.333333333333334
2030,FR,31,H2,10.416666666666666
2040,FR,31,H2,13.020833333333334
2050,FR,31,H2,16.276041666666668
2020,NO,31,H2,2.5
2030,NO,31,H2,3.125
2040,NO,31,H2,3.90625
2050,NO,31,H2,4.8828125
2020,DK,31,H2,1.6666666666666667
2030,DK,31,H2,2.0833333333333335
2040,DK,31,H2,2.6041666666666665
2050,DK,31,H2,3.2552083333333335
2020,UK,31,H2,6.666666666666667
2030,UK,31,H2,8.333333333333334
2040,UK,31,H2,10.416666666666666
2050,UK,31,H2,13.020833333333334
2020,DE,31,Mobility,17.16
2030,DE,31,Mobility,19.734
2040,DE,31,Mobility,22.6941
2050,DE,31,Mobility,26.098215
2020,FR,31,Mobility,14.3
2030,FR,31,Mobility,16.445
2040,FR,31,Mobility,18.91175
2050,FR,31,Mobility,21.7485125
2020,NO,31,Mobility,2.3595
2030,NO,31,Mobility,2.713425
2040,NO,31,Mobility,3.12043875
2050,NO,31,Mobility,3.5885045625000003
2020,DK,31,Mobility,2.574
2030,DK,31,Mobility,2.9601
2040,DK,31,Mobility,3.404115
2050,DK,31,Mobility,3.91473225
2020,UK,31,Mobility,12.870000000000001
2030,UK,31,Mobility,14.8005
2040,UK,31,Mobility,17.020575
2050,UK,31,Mobility,19.57366125
2020,DE,31,Biomass,0.0
2030,DE,31,Biomass,0.0
2040,DE,31,Biomass,0.0
2050,DE,31,Biomass,0.0
2020,FR,31,Biomass,0.0
2030,FR,31,Biomass,0.0
2040,FR,31,Biomass,0.0
2050,FR,31,Biomass,0.0
2020,NO,31,Biomass,0.0
2030,NO,31,Biomass,0.0
2040,NO,31,Biomass,0.0
2050,NO,31,Biomass,0.0
2020,DK,31,Biomass,0.0
2030,DK,31,Biomass,0.0
2040,DK,31,Biomass,0.0
2050,DK,31,Biomass,0.0
2020,UK,31,Biomass,0.0
2030,UK,31,Biomass,0.0
2040,UK,31,Biomass,0.0
2050,UK,31,Biomass,0.0
2020,DE,32,Power,37.763999999999996
2030,DE,32,Power,41.5404
2040,DE,32,Power,45.69444
2050,DE,32,Power,50.263884
2020,FR,32,Power,51.85
2030,FR,32,Power,57.035000000000004
2040,FR,32,Power,62.7385
2050,FR,32,Power,69.01235
2020,NO,32,Power,13.062
2030,NO,32,Power,14.3682
2040,NO,32,Power,15.805019999999999
2050,NO,32,Power,17.385522
2020,DK,32,Power,6.895999999999999
2030,DK,32,Power,7.5855999999999995
2040,DK,32,Power,8.344159999999999
2050,DK,32,Power,9.178576
2020,UK,32,Power,28.997999999999998
2030,UK,32,Power,31.8978
2040,UK,32,Power,35.087579999999996
2050,UK,32,Power,38.596337999999996
2020,DE,32,Heat,9.899999999999999
2030,DE,32,Heat,10.395
2040,DE,32,Heat,10.91475
2050,DE,32,Heat,11.4604875
2020,FR,32,Heat,4.332
2030,FR,32,Heat,4.5485999999999995
2040,FR,32,Heat,4.7760299999999996
2050,FR,32,Heat,5.0148315000000006
2020,NO,32,Heat,1.664
2030,NO,32,Heat,1.7471999999999999
2040,NO,32,Heat,1.8345599999999997
2050,NO,32,Heat,1.9262879999999998
2020,DK,32,Heat,4.98
2030,DK,32,Heat,5.229
2040,DK,32,Heat,5.49045
2050,DK,32,Heat,5.764972500000001
2020,UK,32,Heat,13.826
2030,UK,32,Heat,14.5173
2040,UK,32,Heat,15.243165000000001
2050,UK,32,Heat,16.00532325
2020,DE,32,Coal,0.0
2030,DE,32,Coal,0.0
2040,DE,32,Coal,0.0
2050,DE,32,Coal,0.0
2020,FR,32,Coal,0.0
2030,FR,32,Coal,0.0
2040,FR,32,Coal,0.0
2050,FR,32,Coal,0.0
2020,NO,32,Coal,0.0
2030,NO,32,Coal,0.0
2040,NO,32,Coal,0.0
2050,NO,32,Coal,0.0
2020,DK,32,Coal,0.0
2030,DK,32,Coal,0.0
2040,DK,32,Coal,0.0
2050,DK,32,Coal,0.0
2020,UK,32,Coal,0.0
2030,UK,32,Coal,0.0
2040,UK,32,Coal,0.0
2050,UK,32,Coal,0.0
2020,DE,32,Gas,0.0
2030,DE,32,Gas,0.0
2040,DE,32,Gas,0.0
2050,DE,32,Gas,0.0
2020,FR,32,Gas,0.0
2030,FR,32,Gas,0.0
2040,FR,32,Gas,0.0
2050,FR,32,Gas,0.0
2020,NO,32,Gas,0.0
2030,NO,32,Gas,0.0
2040,NO,32,Gas,0.0
2050,NO,32,Gas,0.0
2020,DK,32,Gas,0.0
2030,DK,32,Gas,0.0
2040,DK,32,Gas,0.0
2050,DK,32,Gas,0.0
2020,UK,32,Gas,0.0
2030,UK,32,Gas,0.0
2040,UK,32,Gas,0.0
2050,UK,32,Gas,0.0
2020,DE,32,H2,10.0
2030,DE,32,H2,12.5
2040,DE,32,H2,15.625
2050,DE,32,H2,19.53125
2020,FR,32,H2,8.333333333333334
2030,FR,32,H2,10.416666666666666
2040,FR,32,H2,13.020833333333334
2050,FR,32,H2,16.276041666666668
2020,NO,32,H2,2.5
2030,NO,32,H2,3.125
2040,NO,32,H2,3.90625
2050,NO,32,H2,4.8828125
2020,DK,32,H2,1.6666666666666667
2030,DK,32,H2,2.0833333333333335
2040,DK,32,H2,2.6041666666666665
2050,DK,32,H2,3.2552083333333335
2020,UK,32,H2,6.666666666666667
2030,UK,32,H2,8.333333333333334
2040,UK,32,H2,10.416666666666666
2050,UK,32,H2,13.020833333333334
2020,DE,32,Mobility,21.828000000000003
2030,DE,32,Mobility,25.102200000000003
2040,DE,32,Mobility,28.867530000000002
2050,DE,32,Mobility,33.1976595
2020,FR,32,Mobility,18.19
2030,FR,32,Mobility,20.9185
2040,FR,32,Mobility,24.056275000000003
2050,FR,32,Mobility,27.66471625
2020,NO,32,Mobility,3.0013500000000004
2030,NO,32,Mobility,3.4515525000000005
2040,NO,32,Mobility,3.9692853750000006
2050,NO,32,Mobility,4.564678181250001
2020,DK,32,Mobility,3.2742000000000004
2030,DK,32,Mobility,3.76533
2040,DK,32,Mobility,4.330129500000001
2050,DK,32,Mobility,4.979648925
2020,UK,32,Mobility,16.371000000000002
2030,UK,32,Mobility,18.82665
2040,UK,32,Mobility,21.6506475
2050,UK,32,Mobility,24.898244625
2020,DE,32,Biomass,0.0
2030,DE,32,Biomass,0.0
2040,DE,32,Biomass,0.0
2050,DE,32,Biomass,0.0
2020,FR,32,Biomass,0.0
2030,FR,32,Biomass,0.0
2040,FR,32,Biomass,0.0
2050,FR,32,Biomass,0.0
2020,NO,32,Biomass,0.0
2030,NO,32,Biomass,0.0
2040,NO,32,Biomass,0.0
2050,NO,32,Biomass,0.0
2020,DK,32,Biomass,0.0
2030,DK,32,Biomass,0.0
2040,DK,32,Biomass,0.0
2050,DK,32,Biomass,0.0
2020,UK,32,Biomass,0.0
2030,UK,32,Biomass,0.0
2040,UK,32,Biomass,0.0
2050,UK,32,Biomass,0.0
2020,DE,33,Power,37.332
2030,DE,33,Power,41.065200000000004
2040,DE,33,Power,45.17172
2050,DE,33,Power,49.68889200000001
2020,FR,33,Power,49.15
2030,FR,33,Power,54.065
2040,FR,33,Power,59.4715
2050,FR,33,Power,65.41865
2020,NO,33,Power,13.075999999999999
2030,NO,33,Power,14.3836
2040,NO,33,Power,15.821959999999999
2050,NO,33,Power,17.404156
2020,DK,33,Power,7.376
2030,DK,33,Power,8.1136
2040,DK,33,Power,8.92496
2050,DK,33,Power,9.817456
2020,UK,33,Power,29.295
2030,UK,33,Power,32.2245
2040,UK,33,Power,35.44695
2050,UK,33,Power,38.991645
2020,DE,33,Heat,8.136
2030,DE,33,Heat,8.5428
2040,DE,33,Heat,8.96994
2050,DE,33,Heat,9.418436999999999
2020,FR,33,Heat,4.104
2030,FR,33,Heat,4.3092
2040,FR,33,Heat,4.52466
2050,FR,33,Heat,4.7508930000000005
2020,NO,33,Heat,1.6320000000000001
2030,NO,33,Heat,1.7136
2040,NO,33,Heat,1.7992800000000002
2050,NO,33,Heat,1.8892440000000001
2020,DK,33,Heat,4.8839999999999995
2030,DK,33,Heat,5.1282
2040,DK,33,Heat,5.3846099999999995
2050,DK,33,Heat,5.6538405
2020,UK,33,Heat,13.051
2030,UK,33,Heat,13.70355
2040,UK,33,Heat,14.3887275
2050,UK,33,Heat,15.108163875
2020,DE,33,Coal,0.0
2030,DE,33,Coal,0.0
2040,DE,33,Coal,0.0
2050,DE,33,Coal,0.0
2020,FR,33,Coal,0.0
2030,FR,33,Coal,0.0
2040,FR,33,Coal,0.0
2050,FR,33,Coal,0.0
2020,NO,33,Coal,0.0
2030,NO,33,Coal,0.0
2040,NO,33,Coal,0.0
2050,NO,33,Coal,0.0
2020,DK,33,Coal,0.0
2030,DK,33,Coal,0.0
2040,DK,33,Coal,0.0
2050,DK,33,Coal,0.0
2020,UK,33,Coal,0.0
2030,UK,33,Coal,0.0
2040,UK,33,Coal,0.0
2050,UK,33,Coal,0.0
2020,DE,33,Gas,0.0
2030,DE,33,Gas,0.0
2040,DE,33,Gas,0.0
2050,DE,33,Gas,0.0
2020,FR,33,Gas,0.0
2030,FR,33,Gas,0.0
2040,FR,33,Gas,0.0
2050,FR,33,Gas,0.0
2020,NO,33,Gas,0.0
2030,NO,33,Gas,0.0
2040,NO,33,Gas,0.0
2050,NO,33,Gas,0.0
2020,DK,33,Gas,0.0
2030,DK,33,Gas,0.0
2040,DK,33,Gas,0.0
2050,DK,33,Gas,0.0
2020,UK,33,Gas,0.0
2030,UK,33,Gas,0.0
2040,UK,33,Gas,0.0
2050,UK,33,Gas,0.0
2020,DE,33,H2,10.0
2030,DE,33,H2,12.5
2040,DE,33,H2,15.625
2050,DE,33,H2,19.53125
2020,FR,33,H2,8.333333333333334
2030,FR,33,H2,10.416666666666666
2040,FR,33,H2,13.020833333333334
2050,FR,33,H2,16.276041666666668
2020,NO,33,H2,2.5
2030,NO,33,H2,3.125
2040,NO,33,H2,3.90625
2050,NO,33,H2,4.8828125
2020,DK,33,H2,1.6666666666666667
2030,DK,33,H2,2.0833333333333335
2040,DK,33,H2,2.6041666666666665
2050,DK,33,H2,3.2552083333333335
2020,UK,33,H2,6.666666666666667
2030,UK,33,H2,8.333333333333334
2040,UK,33,H2,10.416666666666666
2050,UK,33,H2,13.020833333333334
2020,DE,33,Mobility,24.492
2030,DE,33,Mobility,28.1658
2040,DE,33,Mobility,32.39067
2050,DE,33,Mobility,37.2492705
2020,FR,33,Mobility,20.41
2030,FR,33,Mobility,23.471500000000002
2040,FR,33,Mobility,26.992225
2050,FR,33,Mobility,31.04105875
2020,NO,33,Mobility,3.3676500000000003
2030,NO,33,Mobility,3.8727975000000003
2040,NO,33,Mobility,4.453717125000001
2050,NO,33,Mobility,5.121774693750001
2020,DK,33,Mobility,3.6738000000000004
2030,DK,33,Mobility,4.22487
2040,DK,33,Mobility,4.8586005000000005
2050,DK,33,Mobility,5.587390575000001
2020,UK,33,Mobility,18.369
2030,UK,33,Mobility,21.12435
2040,UK,33,Mobility,24.2930025
2050,UK,33,Mobility,27.936952875
2020,DE,33,Biomass,0.0
2030,DE,33,Biomass,0.0
2040,DE,33,Biomass,0.0
2050,DE,33,Biomass,0.0
2020,FR,33,Biomass,0.0
2030,FR,33,Biomass,0.0
2040,FR,33,Biomass,0.0
2050,FR,33,Biomass,0.0
2020,NO,33,Biomass,0.0
2030,NO,33,Biomass,0.0
2040,NO,33,Biomass,0.0
2050,NO,33,Biomass,0.0
2020,DK,33,Biomass,0.0
2030,DK,33,Biomass,0.0
2040,DK,33,Biomass,0.0
2050,DK,33,Biomass,0.0
2020,UK,33,Biomass,0.0
2030,UK,33,Biomass,0.0
2040,UK,33,Biomass,0.0
2050,UK,33,Biomass,0.0
2020,DE,34,Power,32.22
2030,DE,34,Power,35.442
2040,DE,34,Power,38.9862
2050,DE,34,Power,42.884820000000005
2020,FR,34,Power,39.8
2030,FR,34,Power,43.78
2040,FR,34,Power,48.158
2050,FR,34,Power,52.9738
2020,NO,34,Power,12.95
2030,NO,34,Power,14.245
2040,NO,34,Power,15.6695
2050,NO,34,Power,17.23645
2020,DK,34,Power,7.6
2030,DK,34,Power,8.36
2040,DK,34,Power,9.196
2050,DK,34,Power,10.115599999999999
2020,UK,34,Power,27.027
2030,UK,34,Power,29.7297
2040,UK,34,Power,32.70267
2050,UK,34,Power,35.972936999999995
2020,DE,34,Heat,13.824
2030,DE,34,Heat,14.5152
2040,DE,34,Heat,15.240960000000001
2050,DE,34,Heat,16.003008
2020,FR,34,Heat,4.056
2030,FR,34,Heat,4.2588
2040,FR,34,Heat,4.4717400000000005
2050,FR,34,Heat,4.695327000000001
2020,NO,34,Heat,1.664
2030,NO,34,Heat,1.7471999999999999
2040,NO,34,Heat,1.8345599999999997
2050,NO,34,Heat,1.9262879999999998
2020,DK,34,Heat,4.98
2030,DK,34,Heat,5.229
2040,DK,34,Heat,5.49045
2050,DK,34,Heat,5.764972500000001
2020,UK,34,Heat,12.927
2030,UK,34,Heat,13.57335
2040,UK,34,Heat,14.252017500000001
2050,UK,34,Heat,14.964618374999999
2020,DE,34,Coal,0.0
2030,DE,34,Coal,0.0
2040,DE,34,Coal,0.0
2050,DE,34,Coal,0.0
2020,FR,34,Coal,0.0
2030,FR,34,Coal,0.0
2040,FR,34,Coal,0.0
2050,FR,34,Coal,0.0
2020,NO,34,Coal,0.0
2030,NO,34,Coal,0.0
2040,NO,34,Coal,0.0
2050,NO,34,Coal,0.0
2020,DK,34,Coal,0.0
2030,DK,34,Coal,0.0
2040,DK,34,Coal,0.0
2050,DK,34,Coal,0.0
2020,UK,34,Coal,0.0
2030,UK,34,Coal,0.0
2040,UK,34,Coal,0.0
2050,UK,34,Coal,0.0
2020,DE,34,Gas,0.0
2030,DE,34,Gas,0.0
2040,DE,34,Gas,0.0
2050,DE,34,Gas,0.0
2020,FR,34,Gas,0.0
2030,FR,34,Gas,0.0
2040,FR,34,Gas,0.0
2050,FR,34,Gas,0.0
2020,NO,34,Gas,0.0
2030,NO,34,Gas,0.0
2040,NO,34,Gas,0.0
2050,NO,34,Gas,0.0
2020,DK,34,Gas,0.0
2030,DK,34,Gas,0.0
2040,DK,34,Gas,0.0
2050,DK,34,Gas,0.0
2020,UK,34,Gas,0.0
2030,UK,34,Gas,0.0
2040,UK,34,Gas,0.0
2050,UK,34,Gas,0.0
2020,DE,34,H2,10.0
2030,DE,34,H2,12.5
2040,DE,34,H2,15.625
2050,DE,34,H2,19.53125
2020,FR,34,H2,8.333333333333334
2030,FR,34,H2,10.416666666666666
2040,FR,34,H2,13.020833333333334
2050,FR,34,H2,16.276041666666668
2020,NO,34,H2,2.5
2030,NO,34,H2,3.125
2040,NO,34,H2,3.90625
2050,NO,34,H2,4.8828125
2020,DK,34,H2,1.6666666666666667
2030,DK,34,H2,2.0833333333333335
2040,DK,34,H2,2.6041666666666665
2050,DK,34,H2,3.2552083333333335
2020,UK,34,H2,6.666666666666667
2030,UK,34,H2,8.333333333333334
2040,UK,34,H2,10.416666666666666
2050,UK,34,H2,13.020833333333334
2020,DE,34,Mobility,22.884
2030,DE,34,Mobility,26.3166
2040,DE,34,Mobility,30.26409
2050,DE,34,Mobility,34.8037035
2020,FR,34,Mobility,19.07
2030,FR,34,Mobility,21.9305
2040,FR,34,Mobility,25.220075
2050,FR,34,Mobility,29.00308625
2020,NO,34,Mobility,3.14655
2030,NO,34,Mobility,3.6185325
2040,NO,34,Mobility,4.1613123750000005
2050,NO,34,Mobility,4.78550923125
2020,DK,34,Mobility,3.4326
2030,DK,34,Mobility,3.94749
2040,DK,34,Mobility,4.539613500000001
2050,DK,34,Mobility,5.220555525
2020,UK,34,Mobility,17.163
2030,UK,34,Mobility,19.73745
2040,UK,34,Mobility,22.6980675
2050,UK,34,Mobility,26.102777624999998
2020,DE,34,Biomass,0.0
2030,DE,34,Biomass,0.0
2040,DE,34,Biomass,0.0
2050,DE,34,Biomass,0.0
2020,FR,34,Biomass,0.0
2030,FR,34,Biomass,0.0
2040,FR,34,Biomass,0.0
2050,FR,34,Biomass,0.0
2020,NO,34,Biomass,0.0
2030,NO,34,Biomass,0.0
2040,NO,34,Biomass,0.0
2050,NO,34,Biomass,0.0
2020,DK,34,Biomass,0.0
2030,DK,34,Biomass,0.0
2040,DK,34,Biomass,0.0
2050,DK,34,Biomass,0.0
2020,UK,34,Biomass,0.0
2030,UK,34,Biomass,0.0
2040,UK,34,Biomass,0.0
2050,UK,34,Biomass,0.0
2020,DE,35,Power,31.968000000000004
2030,DE,35,Power,35.1648
2040,DE,35,Power,38.68128
2050,DE,35,Power,42.54940800000001
2020,FR,35,Power,35.25
2030,FR,35,Power,38.775
2040,FR,35,Power,42.652499999999996
2050,FR,35,Power,46.91775
2020,NO,35,Power,12.474
2030,NO,35,Power,13.7214
2040,NO,35,Power,15.093539999999999
2050,NO,35,Power,16.602894
2020,DK,35,Power,7.576
2030,DK,35,Power,8.333599999999999
2040,DK,35,Power,9.16696
2050,DK,35,Power,10.083656
2020,UK,35,Power,26.325
2030,UK,35,Power,28.9575
2040,UK,35,Power,31.85325
2050,UK,35,Power,35.038575
2020,DE,35,Heat,13.212
2030,DE,35,Heat,13.8726
2040,DE,35,Heat,14.566230000000001
2050,DE,35,Heat,15.2945415
2020,FR,35,Heat,4.176
2030,FR,35,Heat,4.3848
2040,FR,35,Heat,4.60404
2050,FR,35,Heat,4.834242000000001
2020,NO,35,Heat,1.76
2030,NO,35,Heat,1.848
2040,NO,35,Heat,1.9404000000000001
2050,NO,35,Heat,2.03742
2020,DK,35,Heat,5.292
2030,DK,35,Heat,5.5565999999999995
2040,DK,35,Heat,5.83443
2050,DK,35,Heat,6.126151500000001
2020,UK,35,Heat,13.299000000000001
2030,UK,35,Heat,13.96395
2040,UK,35,Heat,14.662147500000001
2050,UK,35,Heat,15.395254875000001
2020,DE,35,Coal,0.0
2030,DE,35,Coal,0.0
2040,DE,35,Coal,0.0
2050,DE,35,Coal,0.0
2020,FR,35,Coal,0.0
2030,FR,35,Coal,0.0
2040,FR,35,Coal,0.0
2050,FR,35,Coal,0.0
2020,NO,35,Coal,0.0
2030,NO,35,Coal,0.0
2040,NO,35,Coal,0.0
2050,NO,35,Coal,0.0
2020,DK,35,Coal,0.0
2030,DK,35,Coal,0.0
2040,DK,35,Coal,0.0
2050,DK,35,Coal,0.0
2020,UK,35,Coal,0.0
2030,UK,35,Coal,0.0
2040,UK,35,Coal,0.0
2050,UK,35,Coal,0.0
2020,DE,35,Gas,0.0
2030,DE,35,Gas,0.0
2040,DE,35,Gas,0.0
2050,DE,35,Gas,0.0
2020,FR,35,Gas,0.0
2030,FR,35,Gas,0.0
2040,FR,35,Gas,0.0
2050,FR,35,Gas,0.0
2020,NO,35,Gas,0.0
2030,NO,35,Gas,0.0
2040,NO,35,Gas,0.0
2050,NO,35,Gas,0.0
2020,DK,35,Gas,0.0
2030,DK,35,Gas,0.0
2040,DK,35,Gas,0.0
2050,DK,35,Gas,0.0
2020,UK,35,Gas,0.0
2030,UK,35,Gas,0.0
2040,UK,35,Gas,0.0
2050,UK,35,Gas,0.0
2020,DE,35,H2,10.0
2030,DE,35,H2,12.5
2040,DE,35,H2,15.625
2050,DE,35,H2,19.53125
2020,FR,35,H2,8.333333333333334
2030,FR,35,H2,10.416666666666666
2040,FR,35,H2,13.020833333333334
2050,FR,35,H2,16.276041666666668
2020,NO,35,H2,2.5
2030,NO,35,H2,3.125
2040,NO,35,H2,3.90625
2050,NO,35,H2,4.8828125
2020,DK,35,H2,1.6666666666666667
2030,DK,35,H2,2.0833333333333335
2040,DK,35,H2,2.6041666666666665
2050,DK,35,H2,3.2552083333333335
2020,UK,35,H2,6.666666666666667
2030,UK,35,H2,8.333333333333334
2040,UK,35,H2,10.416666666666666
2050,UK,35,H2,13.020833333333334
2020,DE,35,Mobility,16.644000000000002
2030,DE,35,Mobility,19.1406
2040,DE,35,Mobility,22.01169
2050,DE,35,Mobility,25.3134435
2020,FR,35,Mobility,13.870000000000001
2030,FR,35,Mobility,15.9505
2040,FR,35,Mobility,18.343075
2050,FR,35,Mobility,21.09453625
2020,NO,35,Mobility,2.28855
2030,NO,35,Mobility,2.6318325000000002
2040,NO,35,Mobility,3.026607375
2050,NO,35,Mobility,3.4805984812500004
2020,DK,35,Mobility,2.4966
2030,DK,35,Mobility,2.87109
2040,DK,35,Mobility,3.3017535000000002
2050,DK,35,Mobility,3.797016525
2020,UK,35,Mobility,12.483
2030,UK,35,Mobility,14.355450000000001
2040,UK,35,Mobility,16.5087675
2050,UK,35,Mobility,18.985082625
2020,DE,35,Biomass,0.0
2030,DE,35,Biomass,0.0
2040,DE,35,Biomass,0.0
2050,DE,35,Biomass,0.0
2020,FR,35,Biomass,0.0
2030,FR,35,Biomass,0.0
2040,FR,35,Biomass,0.0
2050,FR,35,Biomass,0.0
2020,NO,35,Biomass,0.0
2030,NO,35,Biomass,0.0
2040,NO,35,Biomass,0.0
2050,NO,35,Biomass,0.0
2020,DK,35,Biomass,0.0
2030,DK,35,Biomass,0.0
2040,DK,35,Biomass,0.0
2050,DK,35,Biomass,0.0
2020,UK,35,Biomass,0.0
2030,UK,35,Biomass,0.0
2040,UK,35,Biomass,0.0
2050,UK,35,Biomass,0.0
2020,DE,36,Power,28.403999999999996
2030,DE,36,Power,31.2444
2040,DE,36,Power,34.36884
2050,DE,36,Power,37.805724
2020,FR,36,Power,31.849999999999998
2030,FR,36,Power,35.035
2040,FR,36,Power,38.5385
2050,FR,36,Power,42.39235
2020,NO,36,Power,11.606
2030,NO,36,Power,12.7666
2040,NO,36,Power,14.04326
2050,NO,36,Power,15.447586000000001
2020,DK,36,Power,6.456
2030,DK,36,Power,7.1016
2040,DK,36,Power,7.8117600000000005
2050,DK,36,Power,8.592936
2020,UK,36,Power,23.247
2030,UK,36,Power,25.5717
2040,UK,36,Power,28.12887
2050,UK,36,Power,30.941756999999996
2020,DE,36,Heat,19.008
2030,DE,36,Heat,19.9584
2040,DE,36,Heat,20.95632
2050,DE,36,Heat,22.004136
2020,FR,36,Heat,4.5
2030,FR,36,Heat,4.725
2040,FR,36,Heat,4.96125
2050,FR,36,Heat,5.2093125
2020,NO,36,Heat,1.892
2030,NO,36,Heat,1.9866
2040,NO,36,Heat,2.08593
2050,NO,36,Heat,2.1902265
2020,DK,36,Heat,5.724
2030,DK,36,Heat,6.0102
2040,DK,36,Heat,6.31071
2050,DK,36,Heat,6.6262455000000005
2020,UK,36,Heat,14.352999999999998
2030,UK,36,Heat,15.070649999999999
2040,UK,36,Heat,15.8241825
2050,UK,36,Heat,16.615391624999997
2020,DE,36,Coal,0.0
2030,DE,36,Coal,0.0
2040,DE,36,Coal,0.0
2050,DE,36,Coal,0.0
2020,FR,36,Coal,0.0
2030,FR,36,Coal,0.0
2040,FR,36,Coal,0.0
2050,FR,36,Coal,0.0
2020,NO,36,Coal,0.0
2030,NO,36,Coal,0.0
2040,NO,36,Coal,0.0
2050,NO,36,Coal,0.0
2020,DK,36,Coal,0.0
2030,DK,36,Coal,0.0
2040,DK,36,Coal,0.0
2050,DK,36,Coal,0.0
2020,UK,36,Coal,0.0
2030,UK,36,Coal,0.0
2040,UK,36,Coal,0.0
2050,UK,36,Coal,0.0
2020,DE,36,Gas,0.0
2030,DE,36,Gas,0.0
2040,DE,36,Gas,0.0
2050,DE,36,Gas,0.0
2020,FR,36,Gas,0.0
2030,FR,36,Gas,0.0
2040,FR,36,Gas,0.0
2050,FR,36,Gas,0.0
2020,NO,36,Gas,0.0
2030,NO,36,Gas,0.0
2040,NO,36,Gas,0.0
2050,NO,36,Gas,0.0
2020,DK,36,Gas,0.0
2030,DK,36,Gas,0.0
2040,DK,36,Gas,0.0
2050,DK,36,Gas,0.0
2020,UK,36,Gas,0.0
2030,UK,36,Gas,0.0
2040,UK,36,Gas,0.0
2050,UK,36,Gas,0.0
2020,DE,36,H2,10.0
2030,DE,36,H2,12.5
2040,DE,36,H2,15.625
2050,DE,36,H2,19.53125
2020,FR,36,H2,8.333333333333334
2030,FR,36,H2,10.416666666666666
2040,FR,36,H2,13.020833333333334
2050,FR,36,H2,16.276041666666668
2020,NO,36,H2,2.5
2030,NO,36,H2,3.125
2040,NO,36,H2,3.90625
2050,NO,36,H2,4.8828125
2020,DK,36,H2,1.6666666666666667
2030,DK,36,H2,2.0833333333333335
2040,DK,36,H2,2.6041666666666665
2050,DK,36,H2,3.2552083333333335
2020,UK,36,H2,6.666666666666667
2030,UK,36,H2,8.333333333333334
2040,UK,36,H2,10.416666666666666
2050,UK,36,H2,13.020833333333334
2020,DE,36,Mobility,11.207999999999998
2030,DE,36,Mobility,12.889199999999999
2040,DE,36,Mobility,14.822579999999999
2050,DE,36,Mobility,17.045966999999997
2020,FR,36,Mobility,9.34
2030,FR,36,Mobility,10.741
2040,FR,36,Mobility,12.35215
2050,FR,36,Mobility,14.204972499999998
2020,NO,36,Mobility,1.5411
2030,NO,36,Mobility,1.772265
2040,NO,36,Mobility,2.03810475
2050,NO,36,Mobility,2.3438204625
2020,DK,36,Mobility,1.6811999999999998
2030,DK,36,Mobility,1.9333799999999999
2040,DK,36,Mobility,2.223387
2050,DK,36,Mobility,2.5568950499999996
2020,UK,36,Mobility,8.405999999999999
2030,UK,36,Mobility,9.6669
2040,UK,36,Mobility,11.116935
2050,UK,36,Mobility,12.784475249999998
2020,DE,36,Biomass,0.0
2030,DE,36,Biomass,0.0
2040,DE,36,Biomass,0.0
2050,DE,36,Biomass,0.0
2020,FR,36,Biomass,0.0
2030,FR,36,Biomass,0.0
2040,FR,36,Biomass,0.0
2050,FR,36,Biomass,0.0
2020,NO,36,Biomass,0.0
2030,NO,36,Biomass,0.0
2040,NO,36,Biomass,0.0
2050,NO,36,Biomass,0.0
2020,DK,36,Biomass,0.0
2030,DK,36,Biomass,0.0
2040,DK,36,Biomass,0.0
2050,DK,36,Biomass,0.0
2020,UK,36,Biomass,0.0
2030,UK,36,Biomass,0.0
2040,UK,36,Biomass,0.0
2050,UK,36,Biomass,0.0
2020,DE,37,Power,31.176
2030,DE,37,Power,34.2936
2040,DE,37,Power,37.72295999999999
2050,DE,37,Power,41.495256
2020,FR,37,Power,35.4
2030,FR,37,Power,38.940000000000005
2040,FR,37,Power,42.834
2050,FR,37,Power,47.1174
2020,NO,37,Power,11.27
2030,NO,37,Power,12.397
2040,NO,37,Power,13.6367
2050,NO,37,Power,15.00037
2020,DK,37,Power,6.5040000000000004
2030,DK,37,Power,7.1544
2040,DK,37,Power,7.86984
2050,DK,37,Power,8.656824
2020,UK,37,Power,24.407999999999998
2030,UK,37,Power,26.848799999999997
2040,UK,37,Power,29.533679999999997
2050,UK,37,Power,32.487047999999994
2020,DE,37,Heat,18.684
2030,DE,37,Heat,19.6182
2040,DE,37,Heat,20.59911
2050,DE,37,Heat,21.6290655
2020,FR,37,Heat,5.136
2030,FR,37,Heat,5.3928
2040,FR,37,Heat,5.66244
2050,FR,37,Heat,5.945562000000001
2020,NO,37,Heat,2.072
2030,NO,37,Heat,2.1755999999999998
2040,NO,37,Heat,2.28438
